,Path,Filename,TimeInFile,PrecedingIntrvl,CallsPerSec,CallDuration,Fc,HiFreq,LowFreq,Bndwdth,FreqMaxPwr,PrcntMaxAmpDur,TimeFromMaxToFc,FreqKnee,PrcntKneeDur,StartF,EndF,DominantSlope,SlopeAtFc,StartSlope,EndSlope,SteepestSlope,LowestSlope,TotalSlope,HiFtoKnSlope,KneeToFcSlope,CummNmlzdSlp,HiFtoFcExpAmp,HiFtoFcDmp,KnToFcExpAmp,KnToFcDmp,HiFtoKnExpAmp,HiFtoKnDmp,FreqLedge,LedgeDuration,LdgToFcSlp,KnToFcDur,UpprKnFreq,HiFtoUpprKnSlp,HiFtoUpprKnAmp,HiFtoUpprKnExp,HiFtoKnAmp,HiFtoKnExp,HiFtoFcAmp,HiFtoFcExp,UpprKnToKnAmp,UpprKnToKnExp,KnToFcAmp,KnToFcExp,LdgToFcAmp,LdgToFcExp,FreqCtr,FBak32dB,FFwd32dB,FBak20dB,FFwd20dB,FBak15dB  ,FFwd15dB,FBak5dB,FFwd5dB,Bndw32dB,Bndw20dB,Bndw15dB,Bndw5dB,DurOf32dB,DurOf20dB,DurOf15dB,DurOf5dB,Amp1stQrtl,Amp2ndQrtl,Amp3rdQrtl,Amp4thQrtl,Amp1stMean,Amp2ndMean,Amp3rdMean,Amp4thMean,LnExpA_StartAmp,LnExpB_StartAmp,AmpStartLn60ExpC,LnExpA_EndAmp,LnExpB_EndAmp,AmpEndLn60ExpC,AmpK@start,AmpK@end,AmpKurtosis,AmpSkew,AmpVariance,AmpMoment,AmpGausR2,PreFc250,PreFc500,PreFc1000,PreFc250Residue,PreFc500Residue,PreFc1000Residue,PreFc3000,PreFc3000Residue,KneeToFcResidue,Kn-FcCurviness,meanKn-FcCurviness,Kn-FcCurvinessTrndSlp,Quality,HiFminusStartF,FcMinusEndF,RelPwr2ndTo1st,RelPwr3rdTo1st,ParentDir,NextDirUp,Version,Filter,Preemphasis,MinAccpQuality,MaxSegLngth,Max#CallsConsidered
529,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,4437,54,6.989659,4.305866,31.100004,51.777478,30.927465,20.850012,33.293581,76.881583,0.898,35.876768,57.801482,51.777478,31.687985,6.414535,2.652579,-5.204576,4.062934,7.779808,0.28206,5.340076,6.733688,2.800007,5.329336,2.367132,0.54881,0.92537,0.969942,3.49459,0.660536,32.008314,0.511605,2.506452,1.719563,45.84742,5.82906,68.585459,-0.118367,75.347854,-0.151998,71.688481,-0.137079,52.967553,-0.08241,53.496366,-0.084283,51.82891,-0.079629,37.884076,30.027933,53.072626,31.191806,51.443203,31.657356,50.27933,33.054004,43.994413,23.044693,20.251397,18.621974,10.94041,0.024362,3.965193,3.577582,2.26957,63.145429,12620.907283,12306.343802,12380.36528,0.680051,0.884126,0.909457,0.843077,-0.005584,-1.601135,4.094345,0.015962,-0.557861,4.094345,15.743218,3.475239,2.596071,-0.687608,0.013209,0.013135,0.839966,-2.171619,-2.506452,-3.069661,0.006542,0.006466,0.051514,-3.021001,0.080289,0.051042,0.149988,0.002174,0.002961,0.875141,0.0,-0.587981,0.290633,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
530,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,4240,125,6.989659,2.755144,31.075954,52.736538,28.070557,24.665981,31.3725,79.742251,0.048286,34.831233,60.463905,52.736538,28.070557,10.532248,6.143476,-8.236277,-2.934273,13.296668,6.106358,10.108631,11.169117,6.44879,9.437899,3.2721,0.894634,0.771353,2.961415,3.45895,1.056865,34.831233,0.579432,6.44879,0.579432,45.650447,10.685543,66.832589,-0.216459,70.578007,-0.256014,69.804392,-0.249331,60.397312,-0.199756,59.67202,-0.195738,59.67202,-0.195738,37.398402,28.761062,55.678466,29.867257,53.834808,30.60472,52.728614,32.448378,47.935103,26.917404,23.967552,22.123894,15.486726,0.171842,0.340843,2.317729,1.569295,64.758105,7218.38951,9639.15968,14749.392714,0.729658,0.843355,0.924288,0.954127,0.019757,-0.805279,4.094345,0.007105,-0.454712,4.094345,24.384437,3.055352,2.232815,-0.559145,0.009377,0.009294,0.924996,-6.068772,-6.350508,-7.306258,1.137282e-05,0.000381,0.026476,-7.306258,0.026476,0.000914,0.038771,0.001762,-0.009188,0.791522,0.0,3.005397,0.619238,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
531,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,3757,99,6.989659,6.660742,29.481542,57.902857,29.420654,28.482203,30.916356,73.649422,0.999457,37.158756,34.120807,57.902857,31.990117,1.113173,1.224261,-5.918231,2.420744,13.893456,0.722455,4.480808,9.936454,1.825307,3.980732,0.880748,0.608836,0.755984,0.63325,3.181628,0.89508,29.577874,0.24377,0.627948,3.632356,46.994891,11.213118,101.049522,-0.208156,102.519266,-0.213909,74.494335,-0.126753,58.127306,-0.094793,47.174296,-0.057041,35.21963,-0.021324,33.245878,28.834541,65.67029,29.740338,46.648551,30.193237,46.195652,31.25,35.175121,36.835749,16.908213,16.002415,3.925121,0.024377,4.548316,4.353698,1.904579,61.508666,6994.85897,9491.077285,4088.493072,0.77242,0.897717,0.989633,0.78032,0.057296,-2.336369,4.094345,0.047803,-0.478424,4.094345,16.139383,5.908246,2.313144,-0.697121,0.015678,0.015621,0.734762,-0.627948,-1.920027,-1.881954,0.00067,0.008028,0.013925,-1.518088,0.038997,0.20418,0.156249,0.001056,-0.000188,0.801311,0.0,-2.508575,0.88539,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
532,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,3534,143,6.989659,4.507817,32.321029,50.600345,31.775719,18.824626,37.126729,52.378561,1.886437,36.132451,57.723312,50.600345,32.566039,3.907263,2.797605,-5.698131,0.589562,7.083706,1.485862,4.659504,5.953611,2.499303,4.525527,1.84687,0.571167,0.434946,1.368629,2.713786,0.691159,34.31436,1.139549,2.19088,1.645506,47.96897,4.844364,68.684139,-0.098254,78.844792,-0.138091,73.231081,-0.120139,50.751317,-0.062046,54.78009,-0.074205,51.82268,-0.066102,37.495266,31.639929,52.58467,32.531194,50.356506,32.976827,49.019608,34.313725,40.329768,20.944742,17.825312,16.042781,6.016043,0.026025,3.878998,3.493508,1.445589,79.732106,9627.161397,12992.509278,7459.48043,0.803143,0.925586,0.977622,0.919163,-0.004706,-0.216264,4.094345,0.000259,-0.549523,4.094345,5.113892,4.890902,3.880494,-1.063297,0.005788,0.005757,0.780963,0.474371,-2.438001,-2.230606,0.026501,0.038171,0.024754,-2.895909,0.076373,0.03288,0.154766,0.002345,0.00507,0.81573,0.0,-0.24501,0.570217,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
533,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,3391,64,6.989659,4.412217,30.805212,54.159625,30.656765,23.50286,34.203664,61.832261,1.482272,37.210475,47.058181,54.159625,30.656765,2.40626,0.750016,-6.510668,-0.574679,9.996441,1.269952,5.889188,8.581424,2.97062,5.704016,1.863012,0.633529,0.661067,1.094433,3.418939,0.835022,30.881128,0.275116,0.221373,2.134137,48.615504,7.853085,84.636954,-0.151304,95.139832,-0.187255,83.812121,-0.154241,62.52751,-0.106179,57.192108,-0.090041,32.467442,-0.007162,36.49096,30.282332,53.961749,31.420765,49.408015,31.648452,46.903461,32.786885,38.023679,23.679417,17.98725,15.255009,5.236794,4.362853,3.138607,2.752317,1.207156,62.994212,10654.683834,14971.804188,8479.753599,0.745783,0.881108,0.981438,0.933348,0.007325,-0.292873,4.094345,0.011612,-0.614537,4.094345,10.358734,4.661054,2.246893,-0.693145,0.009198,0.009147,0.927135,-0.304527,-1.419928,-2.098133,0.00172,0.010462,0.011413,-3.19086,0.173345,0.096022,0.13676,0.00159,-0.000848,0.797004,0.0,0.148447,0.794455,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
534,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,750,65,6.989659,5.134404,25.557919,52.189208,25.178197,27.011011,39.796581,38.52442,3.011175,34.310038,57.100251,52.189208,25.178197,8.175586,3.260024,-4.569163,-2.925008,8.41675,3.217558,5.567892,6.698332,4.32444,5.583613,4.074801,0.404414,2.333656,0.686178,4.134592,0.548783,26.453373,0.242049,3.786911,2.057417,48.912331,3.779552,62.380731,-0.074674,77.966824,-0.152186,76.690394,-0.147382,74.636588,-0.142593,74.22751,-0.14167,74.939846,-0.145679,36.158797,26.533019,51.29717,28.498428,49.724843,29.481132,49.13522,34.591195,45.007862,24.764151,21.226415,19.654088,10.416667,4.527562,3.749138,3.457605,1.564896,101.539846,18602.030418,10556.934983,9582.477569,0.843391,0.962365,0.865664,0.77167,-0.018682,-0.512249,4.094345,0.066954,-0.986983,4.094345,3.111171,10.398306,6.048379,-1.718431,0.013735,0.01367,0.63335,-3.786911,-4.80372,-5.330774,0.000333,0.004929,0.011351,-4.271985,0.071804,0.071484,0.026984,0.000325,0.001016,0.922775,0.0,0.379722,0.180102,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
535,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,95,92,6.989659,3.403082,27.473525,53.545952,27.305671,26.240281,33.015687,64.984687,1.020209,39.055566,37.134107,53.545952,27.316814,11.975272,2.604717,-7.201522,-0.513143,12.481865,1.583503,7.957453,11.801092,5.497282,7.528658,3.076368,0.692273,2.668645,0.75182,3.261101,1.279726,28.848167,0.318298,4.253076,1.967987,39.055566,11.801092,118.859271,-0.252357,118.859271,-0.252357,102.373396,-0.212761,0.0,0.0,79.819166,-0.165974,71.599326,-0.151867,35.733157,27.678571,54.464286,28.869048,47.916667,29.761905,45.833333,31.845238,38.392857,26.785714,19.047619,16.071429,6.547619,0.269329,2.378567,2.134999,1.360912,73.765368,9045.923633,15109.824146,13658.928491,0.7026,0.850814,0.946646,0.868283,-0.044288,-0.404848,4.094345,0.012804,-0.698477,4.094345,8.160171,4.141564,3.698862,-0.895634,0.011479,0.011397,0.862157,-3.483637,-6.577781,-6.681933,0.000667,0.047717,0.245818,-5.784135,0.372374,0.294889,0.169415,0.002172,-0.000181,0.866464,0.0,0.156711,0.392723,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
536,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,559,464,6.989659,4.322483,33.107743,52.985539,24.402145,28.583394,44.81088,30.837038,1.690078,49.589806,17.941549,52.985539,24.402145,5.496755,4.080634,-5.412755,-11.633124,9.676488,3.535738,7.420002,4.062726,7.831508,6.885849,4.456146,0.545728,2.452099,0.907432,0.74462,2.078445,33.921657,0.235977,2.908012,2.247483,49.589806,4.062726,65.45462,-0.079165,65.45462,-0.079165,87.256796,-0.17009,0.0,0.0,98.022013,-0.195128,54.459494,-0.086635,37.566803,27.153558,52.200375,28.792135,50.79588,30.196629,50.327715,32.771536,47.518727,25.046816,22.003745,20.131086,14.747191,3.833814,3.225104,2.883263,2.054453,94.755196,14703.962258,11107.584457,9826.263448,0.825258,0.946614,0.906691,0.79736,-0.011492,-0.36302,4.094345,0.059528,-1.4527,4.094345,2.66641,12.726236,7.995979,-2.097929,0.012436,0.012366,0.575865,-3.116202,-4.551682,-5.599665,0.003668,0.010303,0.033325,-7.533466,0.378294,0.299606,0.068417,0.00076,0.003866,0.909409,0.0,8.705599,0.080875,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
537,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,606,47,6.989659,4.235254,26.113192,51.204158,24.839732,26.364426,32.794421,62.084882,1.070736,30.651134,70.059087,51.204158,25.15544,6.17814,4.963838,-6.062963,1.656603,10.11523,4.118351,7.261923,7.481898,6.324374,7.212002,4.964671,0.477542,0.886627,2.423695,4.555366,0.556021,28.354932,0.39528,5.815784,0.733008,47.108591,4.636512,65.7726,-0.094142,86.050949,-0.179525,88.112454,-0.18617,84.106295,-0.181384,108.119348,-0.223482,101.637852,-0.213462,36.005336,24.285714,50.47619,25.952381,48.571429,26.904762,47.619048,30.714286,36.666667,26.190476,22.619048,20.714286,5.952381,4.089158,3.170829,2.82244,0.940813,86.621634,8103.307724,22043.328434,17900.746289,0.760097,0.794054,0.953469,0.930621,-0.021548,-0.202709,4.094345,-0.076911,-0.446263,4.094345,4.872004,2.858152,3.536812,-0.866598,0.010743,0.010682,0.617512,-5.594224,-5.996431,-6.446016,0.00044,0.001043,0.003732,-6.446016,0.003732,0.003432,0.031711,0.001133,0.004716,0.890107,0.0,0.957752,0.650801,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
538,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,803,53,6.989659,5.05333,31.134879,51.732455,23.728504,28.003951,36.3913,46.35324,1.275191,34.699369,53.043398,51.732455,23.728504,4.293171,2.767071,-4.676045,-5.604834,8.862092,3.300206,6.323757,6.985511,3.987074,5.673469,3.326281,0.549201,0.655341,1.964692,3.765993,0.617165,34.699369,0.937115,3.987074,0.937115,48.091668,4.464461,63.888267,-0.089127,77.82465,-0.159748,76.867282,-0.155965,70.492953,-0.138979,64.016655,-0.12168,64.016655,-0.12168,35.404732,25.518341,50.637959,27.3126,49.242424,28.30941,48.245614,30.901116,39.872408,25.119617,21.929825,19.936204,8.971292,4.470973,3.816544,3.453014,1.903419,117.767506,14693.582498,17901.970392,14475.511503,0.86907,0.951003,0.980016,0.859552,0.060165,-0.529254,4.094345,0.011449,-0.496809,4.094345,6.337919,4.521317,8.78095,-2.439634,0.012138,0.01208,0.589965,-2.575123,-3.48685,-4.035914,0.00308,0.00487,0.00692,-4.128995,0.008426,0.00662,0.033985,0.000944,0.000511,0.89659,0.0,7.406375,0.50331,0.000726,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
539,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,665,42,6.989659,4.471775,34.505889,49.79903,24.330648,25.468382,26.376029,85.915561,-1.400717,46.733072,15.674945,49.79903,24.631277,6.645238,6.275894,-5.149273,2.170697,8.155927,3.831251,6.498188,4.191493,7.229351,6.431292,4.113541,0.586506,2.724759,0.926499,0.654728,2.364334,36.208108,0.265877,6.391266,1.740285,46.733072,4.191493,60.760887,-0.086805,60.760887,-0.086805,72.271072,-0.149621,0.0,0.0,80.420954,-0.176625,81.273931,-0.18045,35.725311,23.777174,48.913043,25.13587,46.875,25.815217,44.384058,28.532609,41.440217,25.13587,21.73913,18.568841,12.907609,4.277388,3.390888,2.878193,1.981992,72.498002,13056.053995,14264.196173,24496.180351,0.641891,0.817096,0.899971,0.942932,0.036336,-1.883621,4.094345,0.033564,-0.591503,4.094345,35.493766,3.650086,3.139121,-0.809783,0.016724,0.016633,0.895827,-6.355289,-6.866663,-7.522851,1.897959e-05,0.001411,0.007416,-7.200196,0.017062,0.014806,-0.019098,-0.000273,0.002826,0.911068,0.0,9.874612,0.521955,0.114015,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
540,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,686,21,6.989659,5.267712,25.476621,50.45512,24.983988,25.471132,38.183381,48.124054,2.586776,47.877924,14.666378,50.45512,24.983988,5.22708,3.993379,-4.108287,-3.765774,6.328984,2.896786,5.02918,3.131706,5.118063,5.054448,5.513531,0.319143,4.508821,0.389681,0.531919,2.165663,26.503564,0.243165,4.282381,4.34923,47.877924,3.131706,58.761415,-0.063716,58.761415,-0.063716,71.969318,-0.12939,0.0,0.0,76.118684,-0.139425,88.151918,-0.164683,37.657576,23.509174,50.267584,28.669725,48.547401,29.816514,47.591743,33.639144,43.38685,26.75841,19.877676,17.775229,9.747706,5.219252,3.910147,3.4985,1.859027,106.640187,18275.099256,18267.843755,11408.405368,0.83263,0.956986,0.949466,0.776468,0.063767,-0.822234,4.094345,0.027439,-0.606901,4.094345,6.482776,7.033719,7.305681,-2.044122,0.014599,0.014532,0.7589,-4.282381,-5.069375,-5.804705,0.000152,0.003117,0.009056,-4.882057,0.082249,0.102108,0.006823,3.854618e-05,0.000451,0.875224,0.0,0.492633,0.543893,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
541,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205521m092-Laci.wav,barn1_D20220723T205521m092-Laci.wav,3582,49,6.989659,4.887423,31.232821,56.590324,30.211643,26.378681,33.53029,61.123655,1.403692,35.563736,47.321539,56.590324,30.211643,2.665113,0.146965,-7.838404,-2.167025,13.501714,0.79717,5.803925,9.680772,2.16507,5.150648,1.160494,0.73256,0.450772,1.130733,3.03678,0.896869,31.260319,0.271382,0.175816,2.078259,48.108695,11.02861,100.46888,-0.20704,103.116573,-0.216824,82.499237,-0.155325,51.458747,-0.074686,49.066995,-0.066203,30.035946,0.005632,35.103677,30.377668,56.855501,30.993432,49.261084,31.403941,47.003284,32.224959,36.330049,26.477833,18.267652,15.599343,4.10509,0.099272,3.890221,3.131922,1.373227,59.52421,9006.564866,11291.264406,10763.466045,0.771195,0.909609,0.972234,0.963084,-0.011341,-0.110124,4.094345,0.009331,-0.52994,4.094345,2.657456,4.064735,3.237406,-1.2286,0.008873,0.008829,0.831639,0.29373,-0.814095,-1.440661,0.001503,0.006446,0.008273,-2.845204,0.33893,0.046143,0.106569,0.001269,-4.773675e-05,0.789333,0.0,1.021178,0.830122,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
542,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,69,13,13.109194,6.155263,31.406298,61.8496,29.231224,32.618376,31.667943,82.583866,0.268002,41.570936,33.397063,61.8496,29.231224,5.843172,1.009646,-5.776883,-0.52727,17.74626,0.854983,5.574619,11.067967,3.052859,4.940111,1.437523,0.592776,0.919983,0.749357,3.269269,0.974063,31.639899,0.243638,0.963099,3.295579,48.780807,12.147193,86.202598,-0.211415,87.022237,-0.218042,72.517988,-0.142647,64.972644,-0.127617,55.146897,-0.088054,38.668443,-0.03055,36.940779,30.065359,55.392157,30.882353,49.346405,31.045752,46.405229,33.006536,35.784314,25.326797,18.464052,15.359477,2.777778,5.015365,4.554785,4.191659,1.015746,63.825539,9169.137861,18376.765566,17394.33797,0.576624,0.786744,0.886972,0.857025,0.06426,-3.321857,4.094345,0.027705,-0.741788,4.094345,33.985194,3.587157,2.592988,-0.626037,0.026563,0.026459,0.762102,-0.963099,-1.135336,-1.097385,1.177382e-05,0.000125,0.003486,-2.813307,0.241406,0.384104,0.116286,0.000868,-0.000145,0.8797,0.0,2.175074,0.509223,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
543,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,358,27,13.109194,3.799192,30.743656,52.170411,30.641897,21.528514,36.557668,58.813475,1.392506,38.208924,49.863598,52.170411,30.664696,5.001569,2.083386,-8.537897,-0.500589,8.533699,3.333775,6.0632,7.373036,4.353263,6.024095,3.199549,0.550705,1.407007,1.012362,2.972427,0.865776,31.345636,0.221463,2.807419,1.732529,46.639529,7.026655,62.698985,-0.142559,64.869191,-0.162604,63.577837,-0.153402,57.32411,-0.127549,57.269811,-0.127269,47.963029,-0.090506,38.208924,31.114719,52.75974,32.19697,50.324675,32.738095,48.971861,34.632035,44.91342,21.645022,18.127706,16.233766,10.281385,0.344498,2.990038,2.697311,1.627253,71.684025,14557.875379,16521.652857,10230.711107,0.785505,0.939697,0.961895,0.886171,-0.008353,-0.40014,4.094345,0.027267,-0.542296,4.094345,6.101493,4.343079,5.023736,-1.4739,0.007341,0.007293,0.866668,-2.959241,-4.142742,-4.083842,0.000647,0.005556,0.00912,-4.353263,0.016237,0.016237,0.094464,0.001431,0.001407,0.847421,0.0,0.07896,0.480801,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
544,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,1471,27,13.109194,4.060285,30.516952,64.297661,30.353799,33.943862,32.919017,75.868865,0.79903,41.141248,41.220092,64.297661,30.353799,13.833683,1.083565,-15.742168,-0.691052,16.440917,1.398432,8.707351,13.940827,4.768012,8.297382,2.268121,0.722772,1.033723,1.09423,4.037601,1.104901,30.737048,0.313913,0.12209,2.205869,55.420821,16.182001,103.543723,-0.26924,103.382041,-0.268422,90.60396,-0.216196,77.93505,-0.18769,64.723529,-0.140026,31.317465,-0.00398,38.099138,29.690619,70.608782,30.688623,54.640719,31.187625,49.151697,32.43513,42.914172,40.918164,23.952096,17.964072,10.479042,0.025823,2.959213,2.44984,1.697909,54.71298,8286.288037,10955.719863,11305.478718,0.588279,0.760406,0.878261,0.933135,-0.035132,-0.321916,4.094345,-0.012155,-0.784596,4.094345,9.850307,3.122188,1.969633,-0.442167,0.020391,0.020269,0.948751,0.038891,-2.206831,-3.450782,0.012071,0.041462,0.047871,-4.814254,0.405823,0.38399,0.201001,0.002284,-0.000894,0.86637,0.0,0.163153,0.563627,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
545,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,433,56,13.109194,4.824352,29.825042,67.732989,29.787705,37.945283,33.940467,68.584827,1.294675,39.771316,45.556345,67.732989,30.480841,8.723015,0.845166,-16.642577,2.831429,16.895433,1.957153,7.844541,12.949189,3.950128,7.420964,2.340706,0.621337,1.502572,0.792212,3.728829,0.967181,30.12274,0.343628,0.949712,2.40565,59.375793,15.708612,111.22596,-0.246602,112.085519,-0.252469,94.855597,-0.194593,63.838328,-0.117782,63.589012,-0.116899,36.663865,-0.031823,38.284098,30.360134,55.695142,31.616415,49.623116,32.035176,45.435511,33.291457,35.80402,25.335008,18.0067,13.400335,2.512563,3.461637,2.903791,2.468275,0.794735,63.199485,10877.692441,17064.840192,2875.300696,0.554508,0.757507,0.918712,0.616888,0.105216,-3.404657,4.094345,0.000179,-1.012283,4.094345,16.118508,4.168509,1.773489,-0.009535,0.033621,0.033452,0.692434,-0.472416,-2.629093,-4.423131,0.000309,0.04096,0.096968,-4.355883,0.447862,0.2138,0.19702,0.002052,0.000897,0.899855,0.0,-0.655798,0.651549,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
546,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,601,41,13.109194,3.638649,33.08198,63.23841,27.506373,35.732038,32.540547,77.964573,-0.159669,42.36971,34.781582,63.23841,27.506373,8.032484,2.941497,-15.041178,-8.05447,20.578025,2.867224,11.196165,16.488841,6.945206,8.512211,2.533276,0.95602,1.281832,1.479208,3.561681,1.475681,34.370071,0.389409,3.195489,1.411608,49.146159,18.016395,130.288618,-0.322094,128.809857,-0.317599,110.146892,-0.261432,84.6111,-0.197515,81.703625,-0.188823,52.740015,-0.094908,37.818496,29.9217,55.64877,31.040268,48.657718,31.319911,47.818792,36.353468,40.82774,25.727069,17.61745,16.498881,4.474273,2.94785,2.334373,2.235585,0.584114,67.766413,11211.886602,10761.996287,15552.425576,0.625578,0.849757,0.903134,0.829051,0.10634,-3.116319,4.094345,0.02383,-0.658091,4.094345,26.75305,3.667801,2.160223,-0.503339,0.02323,0.023074,0.711336,-2.766465,-3.691348,-6.197568,1.150121e-05,0.006696,0.101622,-7.413846,0.219903,0.125622,0.195497,0.003491,-0.000679,0.895508,0.0,5.575607,0.540096,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
547,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,1029,65,13.109194,4.514234,30.91987,57.050937,29.194267,27.85667,33.892113,60.415711,0.952028,42.019559,26.732615,57.050937,29.20914,14.692974,0.370072,-12.437893,-0.668135,15.849193,0.032145,7.027338,13.458972,4.959613,5.583745,1.820459,0.74687,1.107738,1.002828,2.899412,1.476296,31.048585,0.396912,0.096128,2.472561,42.019559,13.458972,141.788837,-0.272911,141.788837,-0.272911,99.719938,-0.182637,0.0,0.0,79.536083,-0.142827,30.306089,0.003106,34.503112,28.966132,56.818182,29.857398,46.345811,30.525847,45.008913,32.308378,36.319073,27.85205,16.488414,14.483066,4.010695,4.489678,3.447229,3.227907,1.013689,65.480066,8628.437851,15680.973582,10031.160433,0.706455,0.845253,0.894011,0.87573,-0.110671,-0.139273,4.094345,-0.023808,-0.670827,4.094345,2.256157,3.865748,2.826445,-0.581678,0.009278,0.009229,0.716961,-0.537643,-0.717493,-3.692632,1.363644e-06,0.019306,0.160909,-5.230914,0.869493,0.842788,0.13056,0.001306,0.001748,0.843968,0.0,1.71073,0.737261,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
548,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T205606m183-Anpa.wav,barn1_D20220723T205606m183-Anpa.wav,1902,104,13.109194,4.418512,31.277107,67.104071,29.732798,37.371273,33.56028,75.079554,0.802619,40.659787,42.746024,67.104071,29.732798,2.787867,2.685959,-19.334488,-7.784124,17.290843,2.692243,8.337924,14.137004,4.142426,7.704066,2.09831,0.709143,1.113368,0.998737,4.002133,1.051415,31.886117,0.248745,2.390224,2.23128,54.218874,17.061575,131.667654,-0.280445,128.21651,-0.27112,103.469991,-0.203794,79.659377,-0.156704,66.594302,-0.119179,51.215185,-0.075636,38.794682,30.906593,61.584249,32.051282,52.42674,32.509158,46.474359,38.003663,40.29304,30.677656,20.375458,13.965201,2.289377,3.904726,2.924925,2.340475,0.411648,70.518653,11245.055814,7190.035728,9367.506069,0.677649,0.809982,0.876705,0.829281,0.070605,-2.262407,4.094345,-0.046478,-0.530981,4.094345,19.700583,3.018939,1.945459,-0.128686,0.015455,0.01537,0.543071,-2.390224,-3.080462,-2.90926,3.650609e-05,0.002445,0.001734,-4.587486,0.473222,0.25056,0.127868,0.001437,-0.001362,0.862734,0.0,1.544309,0.760847,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
