,start_times,end_times,det_probs
416,3.1365,3.1514,0.064
417,3.1695,3.2102,0.038
418,3.1705,3.1764,0.037
419,3.1785,3.1853,0.05
420,3.2045,3.2376,0.035
421,3.2115,3.2271,0.161
422,3.2125,3.2285,0.438
423,3.2155,3.2535,0.102
424,3.2165,3.2209,0.086
425,3.2165,3.2413,0.18
426,3.2165,3.2496,0.353
427,3.2185,3.2335,0.08
428,3.2225,3.2556,0.084
429,3.2255,3.2405,0.123
430,3.2265,3.2388,0.155
431,3.2285,3.2488,0.076
432,3.2385,3.2696,0.041
433,3.2385,3.2457,0.04
434,3.2405,3.2499,0.049
435,3.2505,3.2907,0.042
436,3.2555,3.2699,0.115
437,3.2575,3.2666,0.077
438,3.2675,3.2749,0.053
439,3.2905,3.31,0.046
440,3.2965,3.3187,0.048
441,3.3075,3.3145,0.044
442,3.3115,3.3469,0.041
443,3.3215,3.3308,0.037
444,3.3295,3.3687,0.033
445,3.3605,3.3666,0.034
446,3.3745,3.3934,0.079
447,3.3995,3.4076,0.033
448,3.4105,3.453,0.04
449,3.4325,3.4407,0.072
450,3.4325,3.4438,0.056
451,3.4805,3.5205,0.035
452,3.5125,3.5259,0.116
453,3.5245,3.5617,0.037
454,3.5285,3.539,0.044
455,3.5425,3.5547,0.035
456,3.5575,3.5975,0.033
457,3.5635,3.5751,0.05
458,3.5645,3.5721,0.062
459,3.5985,3.6393,0.043
460,3.6005,3.6093,0.048
461,3.6175,3.6234,0.051
462,3.6195,3.6319,0.065
463,3.6275,3.6356,0.072
464,3.6275,3.6477,0.048
465,3.6575,3.6917,0.034
466,3.6595,3.7012,0.049
467,3.6725,3.6801,0.039
468,3.6885,3.6979,0.038
469,3.7015,3.7388,0.04
470,3.7105,3.718,0.051
471,3.7105,3.72,0.035
472,3.7325,3.7429,0.039
473,3.7405,3.7817,0.037
474,3.7715,3.7781,0.038
475,3.7725,3.8145,0.043
476,3.7725,3.7801,0.042
477,3.8035,3.8471,0.127
478,3.8035,3.8184,0.079
479,3.8065,3.8246,0.309
480,3.8085,3.8136,0.051
481,3.8085,3.8236,0.313
482,3.8095,3.8414,0.197
483,3.8165,3.8296,0.072
484,3.8205,3.8326,0.087
485,3.8245,3.8359,0.081
486,3.8255,3.8468,0.181
487,3.8275,3.8453,0.092
488,3.8285,3.845,0.039
489,3.8305,3.8429,0.084
490,3.8345,3.8432,0.055
491,3.8355,3.8524,0.054
492,3.8355,3.8461,0.047
493,3.8455,3.8564,0.036
494,3.8465,3.887,0.113
495,3.8475,3.8852,0.043
496,3.8515,3.8649,0.054
497,3.8535,3.8654,0.18
498,3.8565,3.866,0.183
499,3.8615,3.8873,0.058
500,3.8695,3.9057,0.054
501,3.8725,3.8849,0.077
502,3.8765,3.9139,0.038
503,3.8795,3.8906,0.061
504,3.8885,3.9284,0.047
505,3.8885,3.9039,0.056
506,3.8895,3.899,0.045
507,3.8905,3.931,0.064
508,3.8995,3.9084,0.045
509,3.9075,3.9534,0.145
510,3.9095,3.925,0.235
511,3.9105,3.923,0.116
512,3.9105,3.9497,0.034
513,3.9115,3.9245,0.076
514,3.9205,3.93,0.034
515,3.9275,3.9516,0.315
516,3.9295,3.9399,0.053
517,3.9395,3.9448,0.067
518,3.9505,3.9825,0.051
519,3.9505,3.9647,0.045
520,3.9535,3.9981,0.039
521,3.9555,3.9754,0.084
522,3.9625,3.9957,0.033
523,3.9645,4.0034,0.043
524,3.9765,3.985,0.036
525,3.9875,4.0241,0.045
526,4.0195,4.0254,0.047
527,4.0215,4.0572,0.038
528,4.0225,4.0346,0.233
529,4.0225,4.0636,0.064
530,4.0245,4.043,0.058
531,4.0465,4.0699,0.119
532,4.0475,4.07,0.204
533,4.0495,4.0841,0.08
534,4.0505,4.0673,0.129
535,4.0515,4.0924,0.042
536,4.0685,4.0949,0.176
537,4.0695,4.0875,0.129
538,4.0705,4.087,0.195
539,4.0825,4.0897,0.034
540,4.0975,4.1083,0.041
541,4.0985,4.108,0.035
542,4.1255,4.1635,0.043
543,4.1265,4.1584,0.058
544,4.1265,4.1454,0.301
545,4.1285,4.1408,0.267
546,4.1475,4.1588,0.033
547,4.1785,4.191,0.069
548,4.1795,4.195,0.126
549,4.1815,4.2037,0.137
550,4.1815,4.2305,0.071
551,4.1825,4.2265,0.057
552,4.1885,4.201,0.048
553,4.1885,4.1983,0.043
554,4.1925,4.2089,0.05
555,4.1965,4.2396,0.041
556,4.1985,4.2086,0.076
557,4.1995,4.2099,0.039
558,4.2025,4.2409,0.044
559,4.2025,4.2393,0.097
560,4.2035,4.2148,0.061
561,4.2175,4.2332,0.242
562,4.2185,4.2554,0.077
563,4.2185,4.2343,0.161
564,4.2195,4.2311,0.09
565,4.2325,4.2539,0.184
566,4.2345,4.2434,0.044
567,4.2345,4.2494,0.05
568,4.2345,4.2462,0.041
569,4.2485,4.2764,0.101
570,4.2495,4.2694,0.041
571,4.2545,4.2952,0.037
572,4.2555,4.2755,0.104
573,4.2695,4.3043,0.037
574,4.2725,4.2805,0.052
575,4.3155,4.3273,0.046
576,4.3305,4.369,0.039
577,4.3475,4.3864,0.038
578,4.3575,4.3699,0.033
579,4.3685,4.4072,0.04
580,4.3735,4.3794,0.055
581,4.3935,4.4263,0.042
582,4.3965,4.4094,0.36
583,4.3975,4.4093,0.191
584,4.3985,4.4446,0.105
585,4.3985,4.4089,0.051
586,4.4175,4.4281,0.033
587,4.4185,4.4255,0.089
588,4.4205,4.4536,0.049
589,4.4285,4.4366,0.035
590,4.4825,4.5247,0.042
591,4.5125,4.5214,0.043
592,4.5185,4.5296,0.036
593,4.5705,4.5813,0.047
594,4.5995,4.6065,0.049
595,4.6135,4.625,0.06
596,4.6665,4.6783,0.047
597,4.6795,4.6851,0.051
598,4.6795,4.6874,0.043
599,4.6945,4.7043,0.035
600,4.7025,4.7403,0.048
601,4.7065,4.723,0.114
602,4.7065,4.7275,0.041
603,4.7085,4.7241,0.371
604,4.7095,4.7491,0.104
605,4.7125,4.7173,0.099
606,4.7125,4.7343,0.214
607,4.7125,4.7453,0.198
608,4.7135,4.7265,0.069
609,4.7185,4.7317,0.069
610,4.7205,4.7533,0.065
611,4.7235,4.736,0.205
612,4.7255,4.7383,0.129
613,4.7265,4.7381,0.078
614,4.7275,4.7375,0.081
615,4.7285,4.7578,0.034
616,4.7355,4.767,0.039
617,4.7645,4.7718,0.034
618,4.7665,4.8058,0.038
619,4.8025,4.844,0.035
620,4.8185,4.84,0.251
621,4.9015,4.9085,0.083
622,4.9025,4.9102,0.056
623,4.9355,4.9422,0.036
624,4.9375,4.9448,0.035
625,4.9565,4.9938,0.051
626,4.9885,5.0283,0.035
627,4.9935,5.0061,0.043
628,5.0165,5.0556,0.037
629,5.0485,5.061,0.259
630,5.0495,5.0568,0.034
631,5.0605,5.0972,0.047
632,5.0655,5.1068,0.255
633,5.0665,5.0818,0.235
634,5.0685,5.0858,0.142
635,5.0705,5.1092,0.035
636,5.0925,5.1003,0.037
637,5.1465,5.1547,0.033
638,5.1475,5.1557,0.046
639,5.1555,5.1627,0.033
640,5.1555,5.1923,0.034
641,5.1565,5.1908,0.042
642,5.1795,5.2112,0.033
643,5.1855,5.2334,0.135
644,5.1865,5.1996,0.066
645,5.1865,5.2049,0.043
646,5.1865,5.2082,0.178
647,5.1875,5.2045,0.146
648,5.1935,5.2379,0.033
649,5.1945,5.2357,0.168
650,5.1945,5.2022,0.142
651,5.1945,5.2091,0.044
652,5.2005,5.225,0.062
653,5.2015,5.2106,0.041
654,5.2025,5.2404,0.043
655,5.2035,5.2437,0.092
656,5.2095,5.2224,0.061
657,5.2135,5.2526,0.033
658,5.2175,5.229,0.079
659,5.2205,5.2617,0.052
660,5.2275,5.2682,0.05
661,5.2275,5.2354,0.058
662,5.2285,5.2358,0.043
663,5.2285,5.2407,0.196
664,5.2295,5.2678,0.07
665,5.2445,5.2898,0.139
666,5.2485,5.2662,0.088
667,5.2485,5.2608,0.045
668,5.2565,5.2687,0.205
669,5.2585,5.2703,0.05
670,5.2695,5.283,0.055
671,5.2705,5.2966,0.238
672,5.2715,5.2825,0.047
673,5.2715,5.3081,0.033
674,5.2795,5.2921,0.035
675,5.2845,5.2918,0.059
676,5.2885,5.3221,0.04
677,5.2885,5.3001,0.047
678,5.2915,5.3039,0.046
679,5.2945,5.3373,0.037
