,start_times,end_times,det_probs
814,9.5625,9.5786,0.081
815,9.5725,9.5827,0.082
816,9.5915,9.6344,0.068
817,9.5925,9.605,0.11
818,9.5925,9.633,0.061
819,9.6175,9.6295,0.127
820,9.6185,9.6279,0.061
821,9.6185,9.6624,0.093
822,9.6225,9.6313,0.117
823,9.6355,9.6447,0.068
824,9.6355,9.6791,0.09
825,9.6355,9.6488,0.256
826,9.6365,9.644,0.097
827,9.6395,9.6781,0.065
828,9.6465,9.6543,0.07
829,9.6655,9.6792,0.116
830,9.6665,9.7104,0.063
831,9.6665,9.6726,0.072
832,9.6665,9.7009,0.107
833,9.6665,9.6805,0.259
834,9.6755,9.687,0.062
835,9.6795,9.6866,0.095
836,9.6955,9.7081,0.114
837,9.6965,9.7058,0.062
838,9.7075,9.7213,0.139
839,9.7095,9.7553,0.081
840,9.7105,9.7215,0.065
841,9.7205,9.7269,0.057
842,9.7365,9.7444,0.096
843,9.7485,9.7554,0.06
844,9.8005,9.8455,0.073
845,9.8015,9.8132,0.08
846,9.8025,9.8167,0.062
847,9.8095,9.852,0.058
848,9.8295,9.8412,0.099
849,9.8715,9.9151,0.184
850,9.8715,9.8833,0.122
851,9.8725,9.9209,0.065
852,9.8725,9.8854,0.25
853,9.8725,9.8935,0.175
854,9.8735,9.9017,0.113
855,9.8745,9.8883,0.094
856,9.8855,9.8987,0.124
857,9.8855,9.907,0.078
858,9.8875,9.8976,0.189
859,9.8895,9.905,0.116
860,9.8935,9.9137,0.138
861,9.8985,9.9074,0.093
862,9.9005,9.9083,0.061
863,9.9005,9.9139,0.148
864,9.9045,9.9327,0.082
865,9.9105,9.9179,0.079
866,9.9415,9.9544,0.111
867,9.9435,9.9848,0.057
868,9.9765,9.9908,0.117
869,9.9775,10.018,0.057
870,9.9795,9.9874,0.061
871,9.9885,9.999,0.114
872,9.9925,9.9976,0.081
873,10.0165,10.0329,0.077
874,10.0165,10.0254,0.055
875,10.0365,10.0452,0.104
876,10.1065,10.1145,0.066
